order_id,customer_id,order_date,status,payment_method,total_amount
16893,3978,2025-12-25,Shipped,Debit Card,17771.74
16894,7292,2023-12-03,Delivered,Credit Card,55909.45
16895,4146,2023-11-27,Cancelled,COD,185106.87
16896,3612,2024-12-07,Delivered,COD,116268.03
16897,865,2026-03-18,Cancelled,COD,66339.28
16898,3157,2024-04-10,Pending,Credit Card,124398.86
16899,874,2024-11-12,Delivered,Credit Card,87692.69
16900,2933,2025-04-20,Pending,Credit Card,179935.62
16901,2504,2024-04-20,Pending,UPI,93874.84
16902,6647,2024-07-31,Shipped,Net Banking,83548.65
16903,8786,2025-02-10,Pending,Debit Card,155645.78
16904,907,2024-06-09,Pending,UPI,36495.35
16905,8699,2026-02-21,Delivered,COD,141004.29
16906,3657,2025-07-20,Delivered,UPI,13759.56
16907,7725,2024-12-29,Shipped,UPI,121052.72
16908,7060,2026-03-29,Cancelled,UPI,128929.51
16909,6937,2025-06-08,Pending,Credit Card,102705.25
16910,1196,2024-08-04,Shipped,Net Banking,169937.34
16911,8286,2024-02-02,Cancelled,Debit Card,89629.61
16912,1853,2024-11-19,Cancelled,Debit Card,128009.85
16913,8685,2023-06-09,Pending,Credit Card,39727.39
16914,309,2024-07-25,Shipped,Debit Card,121871.32
16915,3204,2025-11-02,Cancelled,COD,125877.75
16916,8488,2026-05-21,Pending,Credit Card,80003.69
16917,9336,2024-12-21,Pending,UPI,48369.93
16918,4033,2024-08-13,Cancelled,Net Banking,112227.86
16919,2886,2024-10-02,Shipped,Credit Card,113353.08
16920,9843,2024-05-03,Pending,UPI,98189.14
16921,2778,2023-12-18,Delivered,Credit Card,51962.1
16922,9680,2025-08-30,Shipped,Net Banking,67508.38
16923,2145,2023-09-23,Cancelled,UPI,46170.69
16924,7388,2025-09-13,Shipped,Credit Card,42460.37
16925,5442,2026-05-13,Pending,Credit Card,131601.84
16926,3022,2026-03-05,Cancelled,Net Banking,159001.53
16927,483,2025-08-16,Pending,Net Banking,51732.1
16928,6409,2025-11-03,Shipped,Credit Card,50504.79
16929,6192,2023-10-10,Pending,Credit Card,137743.2
16930,1119,2023-12-21,Delivered,Net Banking,32041.43
16931,2576,2024-01-04,Delivered,Debit Card,158074.84
16932,7431,2023-09-06,Shipped,Credit Card,177182.14
16933,4484,2023-08-04,Pending,UPI,28189.31
16934,5571,2024-10-11,Pending,Debit Card,167087.31
16935,9680,2023-07-17,Shipped,Debit Card,66085.78
16936,4018,2025-05-20,Delivered,Credit Card,35984.6
16937,7393,2026-03-10,Pending,COD,69201.16
16938,1160,2024-08-24,Pending,UPI,129735.63
16939,5136,2024-07-14,Delivered,Debit Card,128810.5
16940,2030,2025-01-22,Shipped,COD,50584.82
16941,9431,2024-07-22,Pending,COD,33728.38
16942,4406,2024-07-26,Pending,UPI,190697.08
16943,139,2026-04-12,Pending,Debit Card,177004.79
16944,7921,2025-12-03,Cancelled,Credit Card,22250.75
16945,1775,2023-09-25,Delivered,Credit Card,3187.89
16946,1661,2024-07-26,Pending,Net Banking,67277.34
16947,8686,2025-06-02,Delivered,UPI,139114.4
16948,1408,2025-12-10,Delivered,UPI,166172.45
16949,4356,2025-01-23,Delivered,UPI,126546.72
16950,8728,2023-09-21,Pending,Net Banking,4017.33
16951,3599,2024-10-13,Delivered,Net Banking,169782.81
16952,187,2024-07-26,Shipped,UPI,103401.83
16953,3629,2025-06-30,Cancelled,COD,101208.37
16954,8120,2026-02-26,Pending,UPI,37494.37
16955,3396,2024-01-21,Delivered,Net Banking,54801.03
16956,4225,2025-08-01,Pending,Debit Card,194328.83
16957,6596,2024-07-25,Shipped,Debit Card,147270.58
16958,7140,2024-07-14,Delivered,UPI,85227.1
16959,1227,2024-06-29,Shipped,UPI,32523.27
16960,3719,2024-09-14,Shipped,Debit Card,136765.3
16961,1885,2025-10-20,Pending,Credit Card,139497.69
16962,6132,2025-05-18,Pending,Net Banking,173544.27
16963,7866,2023-11-15,Delivered,COD,156663.16
16964,5774,2025-12-30,Shipped,Net Banking,84049.32
16965,430,2026-05-08,Cancelled,Net Banking,36522.29
16966,7913,2024-05-31,Delivered,UPI,15619.88
16967,240,2025-09-18,Shipped,COD,8695.19
16968,1449,2026-04-02,Shipped,COD,118542.54
16969,6069,2026-03-13,Pending,Net Banking,9094.38
16970,9157,2023-10-16,Pending,COD,113663.21
16971,4224,2024-02-27,Delivered,COD,155307.1
16972,6645,2025-11-05,Shipped,COD,155065.42
16973,4826,2024-08-25,Shipped,UPI,80762.54
16974,3295,2026-01-21,Shipped,UPI,197470.83
16975,3089,2025-04-23,Delivered,Credit Card,53981.22
16976,3270,2025-09-17,Delivered,Net Banking,14642.46
16977,9772,2024-09-07,Pending,Debit Card,9453.05
16978,6331,2025-07-03,Pending,COD,106323.1
16979,3678,2025-01-08,Shipped,UPI,189446.37
16980,6651,2023-07-25,Delivered,Net Banking,16262.13
16981,3039,2025-10-04,Pending,Net Banking,22069.37
16982,600,2024-12-04,Cancelled,UPI,11627.94
16983,9020,2024-11-30,Pending,Net Banking,169699.36
16984,8608,2024-01-31,Pending,COD,164741.07
16985,3519,2023-10-02,Shipped,UPI,2586.18
16986,8384,2024-12-21,Cancelled,Debit Card,56451.73
16987,6939,2025-11-25,Pending,Net Banking,35277.98
16988,7204,2024-02-05,Delivered,COD,86619.55
16989,4437,2024-11-17,Delivered,Debit Card,97935.3
16990,8216,2023-10-31,Pending,Net Banking,192634.51
16991,1078,2023-12-08,Delivered,COD,58860.69
16992,6554,2023-08-14,Delivered,Credit Card,163363.45
16993,3494,2025-03-06,Pending,Debit Card,129465.5
16994,1285,2023-05-29,Pending,Credit Card,17675.18
16995,1069,2026-05-21,Shipped,Debit Card,48579.46
16996,183,2026-01-10,Cancelled,Debit Card,145898.23
16997,6935,2026-01-29,Cancelled,COD,180396.71
16998,3284,2023-10-06,Pending,Debit Card,5110.82
16999,6083,2024-11-15,Shipped,Debit Card,79248.63
17000,2721,2024-09-28,Delivered,Credit Card,172629.32
17001,4523,2025-09-11,Delivered,COD,40677.16
17002,1198,2024-03-13,Pending,Credit Card,19268.28
17003,5378,2025-05-21,Pending,Debit Card,185400.91
17004,1152,2025-01-06,Cancelled,Debit Card,84238.57
17005,794,2023-11-16,Pending,Net Banking,128669.23
17006,5305,2023-10-27,Shipped,COD,11922.69
17007,769,2025-03-26,Delivered,Net Banking,16691.87
17008,2073,2024-03-08,Shipped,Debit Card,70766.5
17009,8163,2024-08-03,Cancelled,UPI,66021.71
17010,230,2024-01-09,Pending,UPI,75481.19
17011,9552,2024-09-20,Cancelled,Net Banking,55008.09
17012,2105,2025-11-14,Cancelled,COD,184840.99
17013,2633,2026-01-14,Cancelled,COD,79100.49
17014,8637,2025-10-07,Shipped,Net Banking,90998.28
17015,8295,2026-04-29,Delivered,Credit Card,86941.78
17016,8843,2024-10-20,Pending,Credit Card,126086.87
17017,3697,2026-01-28,Pending,UPI,162707.21
17018,7511,2024-01-15,Cancelled,Debit Card,127731.34
17019,8157,2025-06-03,Delivered,UPI,125345.94
17020,2447,2025-11-22,Delivered,Net Banking,176861.76
17021,1719,2024-04-01,Cancelled,Credit Card,52249.89
17022,791,2024-02-16,Delivered,Credit Card,38486.03
17023,9159,2026-03-16,Pending,UPI,33848.03
17024,6833,2025-04-29,Pending,COD,140757.95
17025,7247,2025-07-06,Pending,UPI,32433.53
17026,1843,2023-10-13,Delivered,UPI,33764.59
17027,2218,2025-03-24,Shipped,UPI,179086.43
17028,2415,2024-12-24,Cancelled,COD,49722.5
17029,3967,2024-01-25,Shipped,Net Banking,147429.23
17030,3134,2024-05-02,Cancelled,UPI,36198.47
17031,170,2024-05-15,Shipped,Credit Card,61657.88
17032,5140,2023-11-05,Pending,Net Banking,67563.82
17033,8912,2023-12-15,Pending,UPI,90936.39
17034,3468,2024-05-04,Shipped,Debit Card,147552.3
17035,318,2023-06-12,Delivered,UPI,64978.45
17036,1032,2023-11-09,Pending,Credit Card,34471.46
17037,1409,2026-05-21,Cancelled,Credit Card,128026.82
17038,5923,2024-01-17,Pending,UPI,150501.99
17039,6210,2023-07-17,Delivered,Credit Card,32159.14
17040,6815,2025-12-29,Cancelled,Debit Card,135699.8
17041,9394,2026-03-21,Delivered,Net Banking,51750.64
17042,4240,2024-08-15,Cancelled,COD,104887.53
17043,6612,2024-03-14,Cancelled,Net Banking,92307.27
17044,3675,2024-11-29,Cancelled,Credit Card,136098.8
17045,391,2025-01-21,Pending,Credit Card,11492.8
17046,8492,2025-04-26,Cancelled,Debit Card,5213.6
17047,4251,2023-10-10,Pending,COD,116011.89
17048,1435,2025-07-03,Cancelled,UPI,45920.83
17049,2375,2024-07-13,Delivered,UPI,99898.51
17050,5791,2024-10-08,Shipped,UPI,87407.02
17051,4558,2024-10-16,Cancelled,UPI,49451.15
17052,7567,2024-07-28,Shipped,Net Banking,35940.72
17053,8752,2026-03-31,Pending,COD,31387.47
17054,1874,2026-04-12,Delivered,Debit Card,5783.15
17055,3689,2024-03-17,Pending,Net Banking,121738.81
17056,5864,2023-08-02,Delivered,Debit Card,182348.83
17057,8609,2023-12-11,Cancelled,COD,30085.97
17058,7177,2023-09-15,Cancelled,Credit Card,90066.27
17059,9453,2024-08-31,Pending,UPI,20022.88
17060,2856,2024-03-13,Shipped,Credit Card,40489.65
17061,7540,2023-07-17,Cancelled,UPI,18039.98
17062,9034,2024-07-19,Shipped,COD,65691.32
17063,4852,2024-03-08,Pending,COD,61231.41
17064,4699,2025-11-24,Delivered,COD,184050.33
17065,7825,2023-08-24,Delivered,Credit Card,157621.89
17066,4516,2023-10-27,Pending,UPI,5545.76
17067,9231,2025-05-04,Pending,Debit Card,43636.01
17068,1522,2025-03-04,Delivered,Credit Card,155140.92
17069,8126,2023-10-23,Pending,COD,43523.78
17070,9550,2025-05-06,Shipped,COD,86117.61
17071,4656,2026-03-31,Delivered,Debit Card,78367.05
17072,4245,2024-05-10,Delivered,COD,125329.81
17073,2218,2024-09-24,Cancelled,COD,57868.93
17074,7191,2026-01-17,Shipped,Credit Card,69275.11
17075,9060,2025-09-10,Cancelled,Net Banking,105332.62
17076,8625,2024-07-07,Pending,Net Banking,103973.32
17077,8689,2024-06-26,Delivered,COD,52842.49
17078,2199,2025-03-18,Cancelled,Net Banking,98993.49
17079,7921,2023-06-25,Shipped,COD,36731.56
17080,6558,2026-03-25,Pending,UPI,15274.1
17081,518,2026-01-11,Cancelled,Credit Card,135268.11
17082,1293,2025-07-21,Pending,Debit Card,31240.0
17083,4282,2024-12-17,Shipped,Credit Card,36044.38
17084,3238,2024-08-18,Pending,UPI,59932.75
17085,9585,2024-02-13,Pending,Net Banking,153576.39
17086,9336,2023-10-31,Shipped,Credit Card,120758.92
17087,2481,2026-01-04,Delivered,Debit Card,133104.32
17088,8377,2025-06-05,Shipped,Credit Card,23907.21
17089,9578,2025-11-11,Shipped,Net Banking,65491.07
17090,1765,2025-07-04,Delivered,COD,22793.8
17091,6925,2024-03-31,Delivered,Net Banking,96197.0
17092,7303,2024-07-21,Shipped,Debit Card,8954.72
17093,4542,2024-03-13,Shipped,Credit Card,15984.72
17094,6123,2025-01-10,Delivered,UPI,196600.07
17095,4846,2025-03-11,Cancelled,Net Banking,1161.63
17096,6257,2024-09-27,Pending,Debit Card,46075.07
17097,8470,2025-08-12,Delivered,COD,23099.83
17098,5576,2025-06-24,Cancelled,UPI,173614.28
17099,6093,2025-11-07,Shipped,Credit Card,161543.55
17100,9422,2024-09-08,Pending,Credit Card,177084.13
17101,7322,2023-08-08,Delivered,UPI,144211.76
17102,8745,2024-08-03,Pending,UPI,42060.22
17103,4136,2025-03-20,Pending,UPI,172617.72
17104,5936,2023-08-13,Shipped,COD,69401.41
17105,6347,2025-08-17,Pending,COD,184218.6
17106,2642,2023-10-26,Shipped,Debit Card,162679.01
17107,6480,2026-04-09,Cancelled,COD,37598.2
17108,4468,2023-10-23,Delivered,Debit Card,45716.8
17109,737,2025-08-27,Delivered,UPI,14909.85
17110,2501,2025-05-16,Pending,Net Banking,2303.67
17111,2342,2025-11-13,Shipped,UPI,150704.91
17112,685,2026-02-10,Delivered,COD,171547.24
17113,46,2025-03-12,Shipped,Net Banking,5759.07
17114,4859,2025-11-15,Shipped,UPI,164155.6
17115,2862,2023-07-26,Delivered,Debit Card,41608.58
17116,686,2025-09-05,Delivered,Debit Card,128261.66
17117,3239,2025-05-31,Delivered,Debit Card,20632.87
17118,4630,2024-07-25,Pending,Credit Card,170178.6
17119,9235,2025-10-30,Shipped,COD,28806.33
17120,6674,2025-09-30,Delivered,Net Banking,44666.85
17121,3329,2024-06-28,Shipped,UPI,105445.05
17122,1793,2023-11-13,Shipped,UPI,32553.4
17123,2754,2025-05-27,Delivered,Debit Card,149525.06
17124,5708,2025-12-31,Pending,COD,17555.35
17125,7319,2024-10-19,Shipped,Credit Card,167453.28
17126,9223,2024-12-08,Shipped,Net Banking,59534.81
17127,7595,2023-07-31,Shipped,Debit Card,170773.51
17128,1513,2023-12-26,Shipped,Debit Card,51357.98
17129,3993,2024-05-02,Cancelled,Debit Card,138172.61
17130,3786,2025-08-14,Pending,Debit Card,186550.05
17131,5741,2023-06-11,Delivered,COD,44331.21
17132,1564,2024-07-23,Cancelled,UPI,13251.48
17133,8588,2026-02-24,Cancelled,Debit Card,180946.65
17134,6789,2025-06-17,Pending,UPI,5211.97
17135,7172,2026-04-07,Delivered,UPI,1040.34
17136,8988,2026-04-09,Cancelled,Debit Card,24925.76
17137,4500,2026-01-03,Pending,Debit Card,50034.62
17138,9179,2024-09-03,Shipped,Credit Card,97197.51
17139,9950,2024-02-07,Pending,Net Banking,15480.04
17140,78,2025-07-23,Cancelled,Debit Card,179600.79
17141,6590,2025-01-04,Shipped,Credit Card,86446.32
17142,7355,2025-04-22,Delivered,UPI,181298.33
17143,2768,2024-11-13,Delivered,Net Banking,117275.61
17144,6970,2024-09-24,Delivered,Debit Card,52187.03
17145,6413,2023-08-26,Delivered,UPI,8249.92
17146,5782,2024-07-14,Shipped,Credit Card,126352.64
17147,5054,2023-05-23,Shipped,UPI,53618.12
17148,7557,2025-09-16,Shipped,Net Banking,103143.58
17149,9847,2025-06-29,Pending,Credit Card,102200.01
17150,2730,2024-01-11,Cancelled,Credit Card,116228.42
17151,7163,2025-06-13,Pending,Debit Card,183491.12
17152,2409,2025-08-13,Shipped,UPI,31924.14
17153,3096,2026-02-23,Shipped,UPI,136745.11
17154,3203,2023-12-23,Shipped,UPI,74069.38
17155,4184,2024-09-12,Delivered,Net Banking,151919.05
17156,8008,2023-10-22,Shipped,UPI,130251.29
17157,4397,2023-11-08,Pending,UPI,84058.94
17158,9659,2023-09-14,Delivered,Debit Card,29519.69
17159,2470,2024-10-07,Cancelled,COD,122906.14
17160,2918,2025-05-19,Shipped,COD,138268.56
17161,889,2026-04-13,Delivered,Debit Card,132453.26
17162,8411,2023-10-02,Delivered,Net Banking,34422.1
17163,9899,2023-07-21,Shipped,Debit Card,130620.19
17164,4458,2023-09-30,Pending,COD,66842.03
17165,9712,2023-12-12,Pending,Credit Card,104081.43
17166,1215,2024-12-03,Shipped,UPI,99401.77
17167,921,2026-05-05,Cancelled,Net Banking,93782.44
17168,6009,2024-01-27,Shipped,UPI,48172.81
17169,740,2024-09-10,Shipped,Debit Card,187952.51
17170,7465,2024-01-29,Shipped,COD,98408.85
17171,9254,2026-01-13,Shipped,UPI,103933.74
17172,2524,2024-09-03,Delivered,Debit Card,93207.07
17173,1304,2024-05-12,Delivered,Net Banking,73461.33
17174,7474,2023-12-14,Shipped,Debit Card,171522.22
17175,2229,2025-08-25,Pending,Debit Card,167584.61
17176,2416,2023-05-23,Cancelled,Net Banking,66188.74
17177,1938,2024-06-26,Cancelled,Credit Card,120547.55
17178,7865,2024-01-19,Delivered,Credit Card,63933.62
17179,4119,2024-09-01,Delivered,Net Banking,21038.74
17180,2557,2024-07-30,Delivered,Net Banking,20333.68
17181,7313,2026-03-22,Cancelled,UPI,76275.54
17182,1056,2024-02-03,Cancelled,Debit Card,56184.42
17183,7059,2024-09-16,Delivered,UPI,105394.29
17184,629,2025-02-22,Pending,Debit Card,2462.52
17185,8602,2024-09-22,Pending,Debit Card,92763.52
17186,2889,2026-02-05,Delivered,Debit Card,32380.69
17187,3260,2025-05-21,Cancelled,Credit Card,43274.75
17188,6584,2023-09-09,Cancelled,Net Banking,31179.24
17189,5566,2023-10-18,Cancelled,COD,93707.77
17190,1201,2024-07-11,Pending,Debit Card,105124.64
17191,3339,2024-10-01,Delivered,UPI,56201.44
17192,4567,2023-07-30,Delivered,UPI,125969.77
17193,7812,2025-04-22,Shipped,Net Banking,87686.89
17194,4592,2024-07-02,Shipped,COD,6880.44
17195,7199,2024-06-05,Delivered,Credit Card,165430.54
17196,3131,2023-10-18,Delivered,Debit Card,182709.85
17197,1605,2025-03-29,Shipped,Debit Card,189242.84
17198,2358,2026-03-20,Cancelled,Net Banking,50791.31
17199,3090,2023-06-19,Shipped,Credit Card,730.21
17200,3579,2024-08-20,Delivered,Net Banking,81986.39
17201,3400,2026-05-11,Delivered,UPI,120891.2
17202,5643,2025-08-08,Pending,UPI,128423.22
17203,6761,2025-03-31,Shipped,Net Banking,62301.19
17204,4539,2023-08-06,Delivered,UPI,191096.46
17205,8071,2025-02-25,Cancelled,COD,82529.74
17206,642,2025-03-20,Pending,Net Banking,61511.24
17207,3353,2024-10-03,Pending,UPI,148239.49
17208,523,2025-07-02,Cancelled,Debit Card,169871.78
17209,2647,2024-07-07,Pending,Debit Card,54530.01
17210,474,2024-06-06,Pending,Debit Card,96315.08
17211,6086,2024-05-31,Shipped,Credit Card,165597.16
17212,126,2025-12-05,Pending,COD,153823.23
17213,8896,2023-12-17,Cancelled,Net Banking,95097.64
17214,2275,2024-06-17,Cancelled,Credit Card,12059.98
17215,3135,2024-06-05,Cancelled,Credit Card,133573.89
17216,3222,2026-04-03,Delivered,Debit Card,137108.55
17217,4291,2023-11-16,Cancelled,Net Banking,133199.33
17218,3350,2026-04-11,Delivered,COD,62262.91
17219,4337,2025-07-02,Delivered,Debit Card,83581.26
17220,5911,2025-02-07,Pending,Net Banking,4985.17
17221,2905,2024-09-11,Delivered,UPI,76211.93
17222,6483,2026-03-28,Delivered,Credit Card,170747.68
17223,2634,2025-09-14,Delivered,UPI,67575.82
17224,8792,2026-03-23,Cancelled,Debit Card,7814.97
17225,4333,2025-05-31,Pending,Debit Card,73127.55
17226,6061,2024-05-21,Shipped,Debit Card,168227.94
17227,2295,2023-07-31,Pending,COD,176212.43
17228,2291,2025-05-28,Delivered,Debit Card,23660.61
17229,1229,2025-08-30,Shipped,Credit Card,72067.19
17230,5637,2026-05-09,Delivered,Debit Card,196963.4
17231,4307,2025-07-27,Cancelled,COD,134146.91
17232,7281,2025-01-21,Cancelled,UPI,19441.5
17233,2813,2024-04-24,Cancelled,COD,38688.61
17234,5732,2025-02-27,Cancelled,Net Banking,172752.16
17235,4983,2024-04-01,Shipped,COD,79165.48
17236,6399,2025-11-13,Shipped,UPI,27045.05
17237,4224,2025-01-20,Pending,Net Banking,66909.1
17238,6292,2025-12-10,Shipped,Credit Card,120909.94
17239,4467,2023-10-20,Cancelled,Debit Card,141305.56
17240,6081,2024-10-07,Delivered,Credit Card,44890.84
17241,7683,2025-07-26,Cancelled,Debit Card,90405.81
17242,4942,2025-05-01,Shipped,Credit Card,77382.26
17243,8732,2025-08-15,Pending,UPI,117747.93
17244,7756,2025-08-16,Shipped,UPI,151230.73
17245,4250,2026-02-17,Pending,Debit Card,175105.54
17246,4467,2024-03-24,Pending,Debit Card,24114.9
17247,2573,2023-07-27,Cancelled,UPI,70331.06
17248,9773,2024-10-01,Pending,Debit Card,189498.37
17249,1482,2024-06-28,Pending,Net Banking,8071.97
17250,6749,2026-02-02,Delivered,Credit Card,7122.11
17251,4358,2025-12-16,Delivered,Net Banking,86618.61
17252,9082,2024-05-27,Shipped,Credit Card,87721.17
17253,7720,2023-08-18,Pending,UPI,120676.95
17254,8692,2025-09-25,Delivered,Debit Card,9911.15
17255,9309,2024-06-11,Delivered,Credit Card,135782.85
17256,6398,2025-10-25,Shipped,UPI,144411.14
17257,1688,2025-11-08,Pending,Net Banking,6592.25
17258,9668,2024-07-09,Delivered,COD,159549.52
17259,6732,2024-05-01,Pending,Net Banking,104849.96
17260,6183,2025-10-09,Pending,Credit Card,21291.99
17261,9034,2024-07-21,Shipped,COD,177821.86
17262,6001,2026-01-14,Delivered,UPI,106540.31
17263,7860,2024-01-10,Delivered,COD,178316.58
17264,7326,2025-03-03,Pending,COD,81020.92
17265,3789,2025-05-25,Cancelled,Debit Card,169686.42
17266,7849,2025-12-24,Shipped,COD,15823.53
17267,67,2023-07-18,Pending,UPI,63642.69
17268,3762,2024-06-04,Cancelled,UPI,36499.06
17269,985,2025-01-27,Shipped,COD,101038.86
17270,6558,2025-08-28,Cancelled,COD,61271.03
17271,295,2024-07-29,Cancelled,COD,193995.58
17272,3946,2023-10-31,Pending,Net Banking,151992.26
17273,3772,2026-02-18,Pending,UPI,99812.8
17274,3888,2023-06-23,Pending,Net Banking,150715.81
17275,3448,2024-11-19,Delivered,UPI,188302.26
17276,2012,2025-09-25,Delivered,Credit Card,48272.24
17277,9872,2025-11-28,Delivered,Debit Card,112979.81
17278,5803,2025-12-19,Delivered,UPI,173782.51
17279,4636,2025-07-12,Shipped,Debit Card,96116.04
17280,1362,2026-02-23,Pending,UPI,158332.41
17281,63,2023-08-07,Delivered,Credit Card,84780.16
17282,8587,2026-03-23,Pending,COD,26375.29
17283,4905,2023-12-08,Shipped,UPI,60670.31
17284,7537,2025-05-28,Pending,UPI,111847.26
17285,3703,2024-07-22,Shipped,Debit Card,77404.37
17286,7886,2023-07-05,Pending,UPI,50012.21
17287,3525,2025-04-05,Cancelled,Debit Card,126976.75
17288,8861,2026-03-04,Delivered,Credit Card,89884.27
17289,7875,2026-04-13,Shipped,UPI,149284.84
17290,6452,2026-02-04,Delivered,UPI,135765.91
17291,8815,2023-07-04,Pending,Debit Card,179040.01
17292,9522,2024-08-20,Cancelled,UPI,64185.95
17293,7700,2024-07-08,Shipped,COD,162909.49
17294,8893,2025-03-31,Pending,Credit Card,72680.0
17295,8344,2024-04-16,Shipped,Net Banking,77029.77
17296,3832,2024-08-12,Pending,Credit Card,80466.01
17297,6754,2026-03-07,Cancelled,Debit Card,171907.3
17298,8578,2024-12-24,Delivered,UPI,96987.42
17299,1754,2024-10-15,Cancelled,Net Banking,9970.68
17300,2662,2024-06-05,Shipped,Net Banking,132616.59
17301,300,2025-08-07,Cancelled,COD,191218.88
17302,8307,2025-10-02,Delivered,Credit Card,108083.85
17303,2193,2026-05-10,Pending,Credit Card,169252.83
17304,1612,2024-07-28,Shipped,Net Banking,27079.52
17305,6288,2025-10-09,Delivered,Net Banking,183416.67
17306,331,2024-02-12,Shipped,Credit Card,152962.61
17307,5357,2025-12-11,Pending,Debit Card,19017.78
17308,3587,2025-01-13,Cancelled,COD,168877.27
17309,3031,2025-08-26,Delivered,Net Banking,15290.45
17310,2300,2026-04-27,Delivered,Debit Card,164709.61
17311,1395,2025-11-29,Cancelled,Net Banking,42226.6
17312,7400,2026-02-15,Pending,Credit Card,156721.1
17313,4726,2024-01-29,Delivered,UPI,160149.02
17314,8776,2025-05-13,Cancelled,UPI,71872.21
17315,5208,2023-06-14,Delivered,Net Banking,7188.76
