return_id,order_id,return_reason,refund_amount,return_date
1697,1189,Changed Mind,203.21,2026-05-15
1698,35497,Wrong Item,13517.17,2025-06-19
1699,26214,Late Delivery,15174.83,2025-02-17
1700,8063,Damaged Product,45409.02,2026-01-15
1701,28859,Changed Mind,38868.41,2025-09-01
1702,3325,Quality Issue,16103.16,2024-09-06
1703,12715,Changed Mind,1667.01,2024-11-02
1704,28416,Damaged Product,14292.0,2025-10-28
1705,45752,Damaged Product,31604.43,2025-10-06
1706,9592,Changed Mind,1260.0,2025-09-04
1707,13158,Quality Issue,7751.02,2025-06-14
1708,33254,Changed Mind,1597.08,2024-12-22
1709,17217,Damaged Product,28145.35,2025-08-08
1710,22751,Wrong Item,23751.83,2025-01-25
1711,29495,Changed Mind,30361.82,2024-10-10
1712,3120,Late Delivery,40182.45,2025-10-06
1713,7393,Changed Mind,41803.36,2025-06-02
1714,22778,Damaged Product,45830.3,2026-02-16
1715,10654,Damaged Product,42110.51,2025-09-24
1716,45715,Changed Mind,14857.56,2025-01-14
1717,41912,Wrong Item,23670.38,2026-03-22
1718,1582,Changed Mind,23812.83,2024-06-24
1719,21523,Quality Issue,35701.55,2025-04-01
1720,12279,Wrong Item,2720.38,2024-08-20
1721,45561,Damaged Product,1944.43,2025-05-02
1722,7530,Damaged Product,36374.56,2024-11-22
1723,20936,Damaged Product,14100.38,2024-10-30
1724,48507,Changed Mind,35722.57,2024-06-12
1725,42071,Damaged Product,759.07,2024-08-03
1726,15683,Late Delivery,44299.08,2026-04-11
1727,47108,Damaged Product,17591.24,2024-06-29
1728,6867,Late Delivery,2383.09,2025-01-11
1729,6623,Late Delivery,40796.93,2026-02-03
1730,5622,Quality Issue,4583.92,2025-07-06
1731,6244,Damaged Product,44529.62,2025-07-11
1732,27596,Late Delivery,24657.22,2025-08-29
1733,11709,Damaged Product,3214.78,2025-02-21
1734,24119,Changed Mind,20967.22,2024-07-02
1735,25639,Damaged Product,6000.76,2025-06-16
1736,39455,Late Delivery,2424.2,2024-09-14
1737,11208,Late Delivery,16710.22,2026-02-16
1738,45381,Changed Mind,9311.56,2024-12-16
1739,29654,Changed Mind,44236.46,2024-07-29
1740,18351,Changed Mind,48706.57,2024-11-25
1741,14070,Changed Mind,10779.63,2026-03-27
1742,21359,Late Delivery,41034.95,2024-10-07
1743,8914,Wrong Item,1727.16,2026-05-08
1744,3921,Late Delivery,21075.16,2025-10-02
1745,27373,Damaged Product,36907.96,2025-07-17
1746,1324,Damaged Product,36182.58,2024-11-11
1747,38788,Changed Mind,13715.11,2025-07-20
1748,19655,Changed Mind,42507.24,2026-03-19
1749,47439,Wrong Item,708.35,2024-11-11
1750,5639,Late Delivery,1246.99,2025-01-18
1751,44628,Late Delivery,23567.11,2025-12-03
1752,24427,Late Delivery,14486.53,2025-06-21
1753,5532,Late Delivery,5582.52,2025-04-30
1754,13509,Late Delivery,4200.98,2024-11-18
1755,8486,Late Delivery,32117.06,2026-04-19
1756,49006,Damaged Product,13677.57,2024-06-08
1757,21523,Changed Mind,32490.38,2024-07-27
1758,35562,Late Delivery,4191.98,2024-05-22
1759,45626,Wrong Item,43787.96,2025-04-13
1760,1969,Wrong Item,15196.62,2026-01-06
1761,49556,Quality Issue,44790.21,2026-05-14
1762,6512,Changed Mind,39989.75,2025-08-25
1763,11530,Changed Mind,45164.14,2025-03-15
1764,42835,Damaged Product,11145.36,2024-08-20
1765,48771,Quality Issue,29271.01,2025-11-19
1766,17397,Changed Mind,38948.15,2025-01-13
1767,2383,Changed Mind,25366.81,2026-03-30
1768,17427,Damaged Product,1186.67,2026-03-23
1769,9093,Wrong Item,41753.73,2024-07-10
1770,46522,Quality Issue,2667.88,2025-11-29
1771,12158,Wrong Item,34630.73,2025-12-17
1772,38709,Changed Mind,13405.11,2026-03-03
1773,7432,Damaged Product,1169.96,2026-02-24
1774,28463,Changed Mind,45545.89,2024-11-20
1775,29210,Wrong Item,28122.63,2024-09-23
1776,13650,Changed Mind,16481.47,2026-01-22
1777,141,Late Delivery,31854.12,2024-10-06
1778,18286,Late Delivery,18804.4,2025-04-11
1779,7600,Damaged Product,28691.56,2024-06-21
1780,49322,Quality Issue,6525.59,2024-05-25
1781,42944,Late Delivery,46349.29,2026-04-08
1782,36863,Quality Issue,27303.38,2025-09-12
1783,34130,Quality Issue,43095.3,2025-05-12
1784,34669,Quality Issue,6611.71,2025-04-14
1785,12560,Late Delivery,43273.19,2024-06-26
1786,45891,Changed Mind,22694.16,2025-07-29
1787,41001,Wrong Item,22002.76,2026-01-15
1788,39179,Quality Issue,19325.12,2024-08-28
1789,25163,Late Delivery,14495.5,2024-10-11
1790,40372,Quality Issue,18119.3,2025-09-25
1791,36142,Wrong Item,16558.91,2025-05-31
1792,36969,Damaged Product,31809.72,2026-04-07
1793,7154,Late Delivery,12378.71,2025-11-02
1794,6785,Late Delivery,13675.89,2025-06-18
1795,27265,Changed Mind,48622.04,2025-12-28
1796,24093,Changed Mind,3691.11,2025-07-29
1797,18324,Quality Issue,36712.35,2025-03-11
1798,28391,Quality Issue,20194.12,2024-08-09
1799,5434,Changed Mind,46494.12,2025-10-17
1800,44639,Wrong Item,36160.83,2025-01-06
1801,25700,Quality Issue,18029.24,2025-12-09
1802,19035,Damaged Product,37446.52,2025-01-29
1803,37352,Wrong Item,47211.72,2025-09-22
1804,46030,Changed Mind,36022.64,2024-05-30
1805,2945,Late Delivery,21056.04,2026-02-16
1806,31209,Quality Issue,10134.36,2024-12-07
1807,33707,Late Delivery,2515.98,2024-09-10
1808,41153,Quality Issue,35946.97,2026-03-02
1809,39005,Wrong Item,23806.6,2025-07-05
1810,8801,Late Delivery,43752.88,2024-10-09
1811,24832,Quality Issue,38674.89,2026-01-26
1812,16610,Damaged Product,44537.59,2026-04-21
1813,29692,Damaged Product,28736.88,2024-06-27
1814,37207,Damaged Product,27519.68,2026-05-16
1815,34268,Quality Issue,10277.83,2024-10-28
1816,15551,Damaged Product,45024.01,2025-04-26
1817,37921,Damaged Product,33858.09,2024-11-08
1818,19975,Quality Issue,24103.07,2024-07-13
1819,34318,Damaged Product,15131.26,2024-10-28
1820,20935,Late Delivery,42702.8,2025-07-22
1821,23353,Quality Issue,32748.27,2024-11-02
1822,5539,Changed Mind,39568.47,2026-04-06
1823,33353,Late Delivery,11875.77,2025-11-24
1824,41754,Damaged Product,42548.25,2024-08-16
1825,30873,Wrong Item,40036.89,2024-07-05
1826,6129,Changed Mind,32995.73,2025-04-25
1827,44645,Quality Issue,18502.63,2025-11-03
1828,33305,Quality Issue,20102.4,2024-11-05
1829,27753,Damaged Product,31659.78,2026-02-18
1830,6633,Damaged Product,44348.42,2024-11-06
1831,38334,Late Delivery,27281.73,2024-12-14
1832,23110,Wrong Item,22288.54,2024-09-07
1833,16607,Changed Mind,8301.27,2024-09-13
1834,48659,Damaged Product,20951.44,2024-09-14
1835,2359,Quality Issue,3315.23,2024-11-03
1836,20308,Damaged Product,33119.58,2025-10-03
1837,44424,Changed Mind,30046.03,2025-10-06
1838,29688,Wrong Item,18741.53,2024-08-23
1839,12692,Late Delivery,39768.17,2024-12-06
1840,31212,Quality Issue,30668.47,2024-11-29
1841,47194,Late Delivery,40358.94,2024-11-11
1842,36176,Quality Issue,13005.85,2025-08-06
1843,42850,Quality Issue,33387.91,2024-06-04
1844,2491,Quality Issue,31226.61,2025-04-04
1845,12235,Changed Mind,31777.01,2024-12-27
1846,7057,Late Delivery,29550.21,2025-02-01
1847,11464,Late Delivery,44618.71,2026-01-31
1848,7220,Wrong Item,7457.42,2025-04-27
1849,28850,Damaged Product,16052.13,2025-02-07
1850,22879,Damaged Product,11704.75,2025-06-10
1851,23407,Wrong Item,48323.42,2024-09-12
1852,6289,Late Delivery,14581.41,2024-06-11
1853,10828,Late Delivery,5452.27,2025-08-09
1854,48964,Late Delivery,22013.14,2025-01-26
1855,14077,Quality Issue,18187.29,2026-04-06
1856,32754,Damaged Product,26751.43,2025-04-20
1857,10809,Changed Mind,29504.04,2024-11-01
1858,27678,Quality Issue,36081.79,2025-06-03
1859,45701,Damaged Product,19514.16,2025-11-26
1860,45900,Quality Issue,18753.01,2026-01-28
1861,18460,Wrong Item,44982.06,2024-05-26
1862,27715,Damaged Product,470.72,2026-02-02
1863,29843,Wrong Item,3481.2,2024-07-06
1864,17219,Damaged Product,7130.03,2025-09-28
1865,36142,Late Delivery,8751.86,2026-05-13
1866,22480,Damaged Product,39685.56,2024-06-26
1867,31091,Changed Mind,1029.53,2026-03-29
1868,6460,Quality Issue,13955.23,2025-10-26
1869,18284,Quality Issue,41274.57,2026-02-01
1870,15430,Late Delivery,18971.57,2026-01-14
1871,31566,Damaged Product,3583.54,2025-08-22
1872,8350,Quality Issue,20626.59,2025-12-28
1873,3991,Wrong Item,5804.34,2025-10-25
1874,29828,Changed Mind,2640.42,2024-06-15
1875,24049,Quality Issue,23578.17,2026-03-25
1876,23551,Quality Issue,9158.62,2026-01-05
1877,8231,Quality Issue,28925.14,2025-11-14
1878,47354,Changed Mind,43791.16,2025-05-02
1879,38307,Changed Mind,25325.36,2025-08-27
1880,30765,Late Delivery,15055.32,2024-06-13
1881,32429,Late Delivery,48576.75,2026-04-06
1882,4344,Late Delivery,46899.15,2025-07-13
1883,991,Wrong Item,15277.51,2026-01-17
1884,25538,Changed Mind,553.11,2025-11-01
1885,44157,Quality Issue,45436.79,2025-07-18
1886,28066,Late Delivery,46145.17,2025-01-22
1887,32871,Damaged Product,37670.3,2024-12-10
1888,32277,Quality Issue,27242.23,2025-08-15
1889,45314,Damaged Product,35910.27,2024-11-11
1890,45373,Quality Issue,12193.53,2025-02-23
1891,9114,Wrong Item,42565.66,2025-11-13
1892,27623,Quality Issue,26458.23,2025-04-10
1893,43265,Late Delivery,42545.56,2025-08-22
1894,5913,Quality Issue,25754.18,2025-08-13
1895,32806,Late Delivery,7340.63,2026-02-10
1896,29223,Changed Mind,43754.27,2026-02-20
1897,15568,Quality Issue,36510.89,2025-09-15
1898,10669,Late Delivery,48370.31,2025-08-26
1899,34440,Damaged Product,45221.82,2026-05-10
1900,18159,Late Delivery,32834.07,2025-03-26
1901,16005,Late Delivery,42192.26,2024-10-20
1902,23103,Quality Issue,25838.98,2024-12-07
1903,24241,Wrong Item,33490.48,2026-01-26
1904,8067,Damaged Product,25979.42,2025-06-01
1905,49627,Late Delivery,29221.6,2025-11-03
1906,30576,Damaged Product,5152.23,2025-08-30
1907,12697,Quality Issue,24779.86,2024-10-25
1908,47879,Quality Issue,18774.29,2024-08-02
1909,22569,Wrong Item,43727.77,2025-10-30
1910,24479,Wrong Item,36029.99,2024-09-22
1911,10635,Quality Issue,15800.87,2026-01-05
1912,31777,Late Delivery,38802.9,2024-10-12
1913,15209,Wrong Item,24621.34,2026-01-02
1914,4385,Damaged Product,16292.29,2024-12-03
1915,29096,Changed Mind,26857.29,2025-08-26
1916,18205,Wrong Item,23091.74,2025-09-11
1917,31479,Late Delivery,8137.72,2025-01-15
1918,5692,Damaged Product,21666.97,2026-01-09
1919,11622,Late Delivery,9665.9,2025-08-16
1920,14173,Damaged Product,29063.01,2025-09-09
1921,3729,Wrong Item,12048.0,2025-01-09
1922,18472,Wrong Item,29801.39,2024-08-29
1923,30844,Changed Mind,31565.07,2025-05-22
1924,43732,Damaged Product,20681.58,2025-03-14
1925,44959,Wrong Item,45678.26,2024-08-24
1926,40399,Late Delivery,5752.57,2025-08-03
1927,3651,Damaged Product,29755.22,2026-03-15
1928,32941,Damaged Product,31984.35,2024-12-07
1929,26483,Changed Mind,12242.27,2024-09-19
1930,40682,Late Delivery,11803.06,2025-10-29
1931,9936,Wrong Item,20456.31,2025-04-12
1932,39185,Damaged Product,28926.18,2024-06-26
1933,27472,Damaged Product,44788.36,2026-03-06
1934,42117,Quality Issue,2809.62,2024-10-22
1935,43386,Wrong Item,7068.14,2024-09-23
1936,2895,Changed Mind,34786.03,2024-06-07
1937,7074,Damaged Product,7607.74,2026-05-21
1938,29162,Changed Mind,4841.31,2026-03-04
1939,11718,Late Delivery,1129.0,2024-07-29
1940,46844,Wrong Item,22118.17,2025-01-10
1941,48123,Changed Mind,49302.28,2025-04-03
1942,10904,Changed Mind,27281.06,2025-03-28
1943,12969,Wrong Item,44780.65,2024-12-16
1944,42683,Wrong Item,29961.66,2025-08-16
1945,3549,Damaged Product,3838.45,2025-09-11
1946,4291,Wrong Item,33414.19,2024-07-06
1947,11106,Quality Issue,7384.98,2025-12-27
1948,13063,Quality Issue,22057.1,2025-01-15
1949,10780,Wrong Item,25072.12,2025-10-21
1950,7138,Changed Mind,29673.4,2024-10-29
1951,43001,Damaged Product,25048.67,2025-07-07
1952,42616,Quality Issue,49266.87,2025-04-13
1953,34668,Changed Mind,37149.95,2025-02-12
1954,14329,Late Delivery,1031.93,2024-12-24
1955,19162,Wrong Item,28381.2,2026-04-01
1956,37492,Quality Issue,42705.11,2025-09-03
1957,18961,Wrong Item,48362.31,2025-11-09
1958,23121,Damaged Product,38929.96,2025-11-15
1959,39510,Quality Issue,41604.69,2025-04-19
1960,3157,Damaged Product,31905.42,2025-01-12
1961,2809,Wrong Item,13423.78,2026-02-25
1962,27707,Late Delivery,9995.03,2024-06-13
1963,31922,Wrong Item,23999.34,2025-02-08
1964,15188,Changed Mind,42696.93,2024-07-27
1965,31537,Changed Mind,43816.98,2024-06-07
1966,39651,Changed Mind,32643.95,2025-05-01
1967,35856,Wrong Item,27412.16,2024-09-03
1968,16926,Damaged Product,13883.0,2025-04-12
1969,41619,Quality Issue,3720.33,2025-11-03
1970,3452,Wrong Item,12282.83,2026-03-10
1971,19648,Changed Mind,48829.09,2026-01-07
1972,36363,Wrong Item,29977.93,2025-06-12
1973,27361,Damaged Product,45695.73,2026-01-15
1974,10872,Late Delivery,11467.47,2025-09-24
1975,47695,Quality Issue,13997.38,2025-04-26
1976,46522,Late Delivery,12914.93,2026-04-16
1977,28177,Damaged Product,33098.16,2025-07-26
1978,39351,Wrong Item,11376.78,2024-08-30
1979,33313,Damaged Product,33733.29,2026-03-01
1980,42279,Late Delivery,26494.43,2025-03-02
1981,35518,Changed Mind,5238.62,2026-01-29
1982,1777,Quality Issue,8836.47,2025-03-08
1983,24089,Wrong Item,46661.79,2024-07-25
1984,7861,Wrong Item,41850.73,2026-05-02
1985,31589,Late Delivery,33092.57,2024-06-23
1986,9923,Quality Issue,14403.21,2024-11-12
1987,35881,Damaged Product,34215.59,2025-07-02
1988,10115,Late Delivery,35987.62,2024-09-10
1989,8284,Changed Mind,40620.61,2024-08-25
1990,1689,Changed Mind,18502.98,2025-04-21
1991,13667,Quality Issue,19682.7,2025-04-01
1992,41080,Damaged Product,41229.85,2026-02-14
1993,236,Quality Issue,36004.58,2025-06-16
1994,17952,Damaged Product,28891.2,2024-10-26
1995,8927,Quality Issue,35288.51,2025-11-16
1996,44802,Wrong Item,39019.26,2026-01-08
1997,39677,Quality Issue,11576.26,2025-06-09
1998,49391,Wrong Item,35497.09,2025-07-18
1999,30825,Late Delivery,2064.54,2025-07-20
2000,14577,Wrong Item,28504.89,2024-10-21
2001,5551,Quality Issue,5058.34,2025-08-16
2002,14533,Late Delivery,9998.32,2025-02-16
2003,41298,Quality Issue,42844.79,2025-06-18
2004,16034,Wrong Item,10188.52,2024-05-21
2005,11835,Damaged Product,2554.51,2024-09-15
2006,31239,Quality Issue,1048.44,2026-03-03
2007,5636,Late Delivery,43442.19,2025-10-28
2008,15258,Damaged Product,24794.97,2024-09-04
2009,23728,Changed Mind,17315.07,2025-09-11
2010,44764,Quality Issue,17045.13,2026-04-04
2011,4251,Quality Issue,17663.27,2024-09-04
2012,48768,Damaged Product,6120.34,2025-04-02
2013,23968,Quality Issue,36065.89,2025-04-23
2014,5335,Changed Mind,15749.22,2024-07-19
2015,42613,Changed Mind,30879.98,2024-10-23
2016,14085,Late Delivery,11900.61,2024-11-18
2017,14764,Wrong Item,8974.15,2024-12-25
2018,3270,Quality Issue,18793.72,2025-12-09
2019,720,Quality Issue,1535.7,2025-08-20
2020,29834,Wrong Item,8669.65,2025-01-01
2021,47496,Wrong Item,12157.45,2026-03-09
2022,13744,Wrong Item,17572.64,2025-10-26
2023,33614,Damaged Product,14063.87,2025-11-15
2024,15771,Late Delivery,49200.92,2025-12-14
2025,33717,Wrong Item,8499.32,2024-12-08
2026,8427,Quality Issue,45786.49,2025-01-07
2027,10535,Damaged Product,43664.43,2025-02-20
2028,47607,Changed Mind,14757.41,2024-11-07
2029,18170,Changed Mind,39782.47,2025-04-20
2030,29294,Late Delivery,18326.88,2024-08-06
2031,21282,Quality Issue,45070.22,2026-01-06
2032,26440,Late Delivery,49466.91,2026-01-26
2033,34881,Damaged Product,29156.91,2025-02-08
2034,42694,Quality Issue,26228.95,2026-03-27
2035,15412,Changed Mind,43746.78,2026-01-26
2036,21960,Damaged Product,12450.28,2025-06-10
2037,30868,Quality Issue,28519.42,2024-08-03
2038,35310,Damaged Product,3239.28,2026-05-06
2039,32436,Changed Mind,48943.54,2024-06-17
2040,35452,Wrong Item,49155.04,2025-09-28
2041,16322,Damaged Product,14145.88,2025-08-02
2042,23378,Changed Mind,7192.68,2025-06-14
2043,21138,Damaged Product,5004.72,2025-08-04
2044,48796,Wrong Item,38933.87,2025-01-23
2045,48298,Wrong Item,41510.32,2025-06-23
2046,11849,Late Delivery,3469.88,2025-09-12
2047,34038,Wrong Item,22231.85,2025-01-30
2048,36369,Damaged Product,7234.86,2025-03-24
2049,12778,Changed Mind,17872.09,2025-05-17
2050,18311,Wrong Item,2664.4,2024-06-12
2051,41378,Wrong Item,36876.16,2024-09-05
2052,23092,Quality Issue,28170.13,2024-10-29
2053,3847,Wrong Item,19047.58,2026-02-05
2054,5702,Late Delivery,19269.07,2025-09-25
2055,27861,Wrong Item,39341.25,2025-05-18
2056,18603,Quality Issue,7889.1,2025-03-20
2057,29457,Late Delivery,7265.42,2025-11-19
2058,7626,Damaged Product,7670.89,2025-05-11
2059,15678,Changed Mind,3313.25,2025-12-12
2060,26962,Damaged Product,28574.47,2024-07-13
2061,30601,Wrong Item,36558.36,2025-04-25
2062,49765,Quality Issue,4592.65,2026-04-18
2063,3887,Damaged Product,42973.45,2024-08-07
2064,26314,Quality Issue,28006.16,2026-03-21
2065,21521,Damaged Product,33216.01,2024-08-16
2066,46931,Changed Mind,48566.84,2024-07-29
2067,3698,Wrong Item,29845.15,2024-10-12
2068,32204,Late Delivery,13299.7,2025-07-05
2069,11751,Late Delivery,3264.93,2025-12-28
2070,18807,Wrong Item,16434.55,2024-12-03
2071,18028,Damaged Product,20737.3,2024-09-03
2072,11553,Damaged Product,46026.39,2025-11-15
2073,10824,Wrong Item,13727.45,2024-07-10
2074,3711,Damaged Product,38271.24,2024-09-03
2075,27654,Wrong Item,13771.52,2024-10-03
2076,29740,Late Delivery,17574.22,2025-01-17
2077,4859,Wrong Item,1374.09,2024-06-27
2078,42047,Damaged Product,27596.03,2025-12-15
2079,21797,Quality Issue,27031.01,2025-02-23
2080,10870,Wrong Item,11939.91,2026-02-27
2081,46073,Changed Mind,24403.55,2025-10-14
2082,15337,Wrong Item,17650.06,2025-05-15
2083,23762,Changed Mind,26366.48,2025-02-01
2084,47562,Wrong Item,22129.08,2025-05-13
2085,8124,Changed Mind,12329.62,2024-06-10
2086,7689,Late Delivery,34757.32,2025-02-09
2087,29451,Quality Issue,9197.21,2025-04-20
2088,24195,Quality Issue,1066.27,2024-09-24
2089,44811,Wrong Item,700.23,2025-04-17
2090,3191,Late Delivery,10322.69,2025-08-12
2091,20016,Changed Mind,38173.12,2025-09-29
2092,3500,Wrong Item,2661.78,2026-03-27
2093,47076,Damaged Product,1294.76,2025-01-11
2094,27965,Wrong Item,43100.82,2025-09-12
2095,28239,Late Delivery,47947.75,2026-04-30
2096,20121,Damaged Product,10928.41,2026-04-21
2097,3922,Late Delivery,1879.31,2024-09-19
2098,39976,Late Delivery,44694.07,2024-12-08
2099,4794,Changed Mind,9767.43,2025-07-03
2100,21956,Changed Mind,41532.49,2026-01-27
2101,34734,Late Delivery,25104.14,2024-11-30
2102,48409,Changed Mind,1064.26,2025-06-17
2103,32018,Quality Issue,10983.69,2025-05-23
2104,40707,Changed Mind,34466.77,2025-07-13
2105,32336,Wrong Item,43132.53,2024-12-15
2106,23290,Wrong Item,9925.4,2025-08-09
2107,14415,Changed Mind,48881.44,2026-04-10
2108,33913,Quality Issue,31806.85,2025-10-20
2109,28413,Damaged Product,34813.19,2025-04-24
2110,20673,Quality Issue,44326.56,2025-04-21
2111,12049,Changed Mind,4724.23,2026-04-01
2112,34488,Damaged Product,29109.87,2024-07-11
2113,14885,Damaged Product,34634.99,2025-07-03
2114,10326,Late Delivery,46207.66,2025-02-07
2115,12143,Quality Issue,11449.48,2024-12-19
2116,12852,Wrong Item,34609.97,2024-07-07
2117,45430,Quality Issue,41623.09,2025-01-22
2118,24693,Damaged Product,22115.14,2026-05-08
2119,20450,Late Delivery,14956.16,2025-03-15
2120,19188,Quality Issue,19089.44,2024-10-17
2121,7652,Changed Mind,26849.45,2026-01-04
2122,20039,Quality Issue,46982.08,2026-02-06
2123,2011,Changed Mind,4311.68,2026-04-24
2124,20447,Damaged Product,27320.12,2026-02-27
2125,42604,Late Delivery,1705.97,2024-10-11
2126,15700,Changed Mind,18499.94,2025-01-02
2127,17019,Quality Issue,48510.28,2024-06-08
2128,2926,Late Delivery,36137.72,2026-01-07
2129,44352,Late Delivery,3615.02,2024-06-24
2130,10501,Damaged Product,30471.82,2024-06-20
2131,7791,Quality Issue,17342.91,2024-09-08
2132,33468,Wrong Item,14097.03,2026-02-10
2133,23863,Quality Issue,23300.6,2025-09-23
2134,244,Damaged Product,8445.23,2025-04-23
2135,9991,Damaged Product,34172.02,2025-04-25
2136,1380,Late Delivery,8012.2,2025-02-24
2137,19300,Changed Mind,48779.51,2026-01-03
2138,46983,Quality Issue,11016.8,2025-04-07
2139,21613,Wrong Item,35585.67,2025-06-11
2140,7437,Wrong Item,3374.26,2025-07-14
2141,26016,Changed Mind,40458.11,2024-10-22
2142,19571,Changed Mind,1773.94,2025-03-30
2143,39853,Damaged Product,14053.72,2024-09-16
2144,49993,Quality Issue,49184.79,2025-01-10
2145,49377,Quality Issue,18187.2,2024-06-26
2146,37800,Quality Issue,19479.02,2025-08-10
2147,43348,Late Delivery,12690.58,2024-12-24
2148,27021,Damaged Product,32302.03,2025-06-03
2149,2277,Damaged Product,14563.0,2025-12-23
2150,5692,Wrong Item,9046.11,2025-01-03
2151,15619,Quality Issue,39772.46,2024-09-11
2152,28487,Quality Issue,23113.92,2026-02-14
2153,33998,Damaged Product,38296.78,2025-01-08
2154,6831,Late Delivery,43869.49,2025-11-17
2155,26349,Quality Issue,43536.7,2025-08-11
2156,29982,Damaged Product,34422.01,2024-12-04
